,publish_date,headline_text
8029,20030329,journo spots missing italian journalists
8030,20030329,jubilant kurd fighters cross northern frontline
8031,20030329,kenya bids for 2006 cross country worlds
8032,20030329,kwan wins world figure skating short program
8033,20030329,lewiss latest title defence to take place in the
8034,20030329,lions kick of afl title defence against bombers
8035,20030329,lions kick off afl title defence against bombers
8036,20030329,lions roar port and carlton cop hidings
8037,20030329,lions thump bombers
8038,20030329,lions to unfurl premiership flag
8039,20030329,mackenroth rejects govt review calls
8040,20030329,marines missing after nasiriyah fighting
8041,20030329,martyn doubtful for west indies tour
8042,20030329,martyn to miss start of windies tour
8043,20030329,medias tone frustrates washington
8044,20030329,melbourne stages peaceful anti war rally
8045,20030329,meunier lebouc takes lead as webb hits disaster
8046,20030329,meunier lebouc takes the lead as webb hits disaster
8047,20030329,middle east protests damn us aggression
8048,20030329,military officials downplay groundwar pause
8049,20030329,ministers cant find funds for arts boost
8050,20030329,missing italian journalists moved to baghdad
8051,20030329,moment in the sun enough for vitamin d cancer
8052,20030329,more than 30000 palestinians take part in anti war
8053,20030329,mugabe faces prospect of fresh protests
8054,20030329,nationals frustrated at coalition delays
8055,20030329,n korea condemns satellite launch
8056,20030329,not enough seniors in cancer drug trials study
8057,20030329,nsw teachers pressure incoming minister
8058,20030329,nt coroner prompts govt over commission findings
8059,20030329,nt police search for two missing children
8060,20030329,oil ends week above us30
8061,20030329,one us marine killed one hurt in accident
8062,20030329,pause wont stop aust troop work in iraq adf
8063,20030329,perks on his own after caddy spends the night in
8064,20030329,pm faces anti war protest in melbourne
8065,20030329,police arrest religious leaders at anti war
8066,20030329,port thrashed in the west
8067,20030329,prank not terror closes ny bridge police
8068,20030329,protesters angered over permit denial
8069,20030329,raiders maintain unbeaten run
8070,20030329,robbers blamed for fatal kyrgyzstan bus blaze
8071,20030329,robinson denies that hell be leaving leeds
8072,20030329,rockets fired towards najaf
8073,20030329,roos come out on top in struggle
8074,20030329,rumsfeld tells syria iran to stay out of war
8075,20030329,santana moby cancel hk concerts over sars
8076,20030329,security council renews oil for food program
8077,20030329,serb police looking for milosevics wife
8078,20030329,seven miners killed in coalmine collapse in india
8079,20030329,severe hail storm wreaks havoc in snowies
8080,20030329,sport has positive impact on indigenous report
8081,20030329,stacker hoping kings will fold under pressure
8082,20030329,stanley prize draws diverse entries
8083,20030329,stones to rock india earlier
8084,20030329,strung out supply line threatens baghdad push
8085,20030329,suspected rebels cut noses off 5 kashmir civilians
8086,20030329,suspected rebels kill four in kashmir
8087,20030329,swans spank blues
8088,20030329,syria denies sending military gear to iraq
8089,20030329,syria iran deny helping saddam fight
8090,20030329,tas doctors fear for practice in rural areas
8091,20030329,tasmanian land going for a song
8092,20030329,tens of thousands stage anti war protests in india
8093,20030329,terrorists posing as beggars pose new threat in
8094,20030329,thanksgiving service held for vietnam veterans
8095,20030329,three seriously injured in car smash in tas
8096,20030329,turf technology could feed the world
8097,20030329,turkish hijacker arrested passengers free
8098,20030329,turkish hijacking ends without bloodshed
8099,20030329,two injured as missile hits kuwait
8100,20030329,two killed in chopper crash
8101,20030329,uk military chief denies plans failing
8102,20030329,uk police release eight arrested in anti terrorist
8103,20030329,un concerned as detainees escape ivory coast camp
8104,20030329,un launches appeal for 22b in aid for iraq
8105,20030329,us air strikes on mosul nasiriyah
8106,20030329,us attacks militia meeting in basra
8107,20030329,us breaks up terror plots
8108,20030329,us choppers kill 50 elite saddam troops
8109,20030329,us commanders praise australian troops
8110,20030329,us denies baghdad advance on hold
8111,20030329,us forces expel embedded journalist
8112,20030329,us paper missing two journalists in baghdad
8113,20030329,us planes bomb north east as iraqi troops retreat
8114,20030329,us revises car bomb toll
8115,20030329,us says iraq may have chemical arms trigger line
8116,20030329,us soldiers die in najaf suicide bombing
8117,20030329,us warplanes redeployed from turkish base
8118,20030329,vagana and anasta sink tigers
8119,20030329,vagana and anasta sink tigers warriors raiders win
8120,20030329,vic libs hope new president will revive party
8121,20030329,victorian liberals to elect new president
8122,20030329,violence fractures aust peace movement
8123,20030329,vogts sees iceland match as springboard for
8124,20030329,wall street losing ground over war jitters
8125,20030329,waratahs reds hoodoo continues
8126,20030329,war of words rages in iraq battle
8127,20030329,waugh admits homesickness could burden aust
8128,20030329,waugh still uncertain over future
8129,20030329,west indies cricket resolves players pay dispute
8130,20030329,wfp to extend relief aid in mozambique to june
8131,20030329,who official dies of killer respiratory illness
8132,20030329,woman fined for not declaring cash
8133,20030329,world championships team named
8134,20030329,world peace forum promotes religious tolerance
8135,20030329,wwf critical of koala conservation plan
8136,20030329,zidane wont let captaincy go to his head
8137,20030329,zimbabwe opposition says mugabe party to rig polls
8138,20030329,zim kenya replace sth africa in sharjah cup
8139,20030330,abbott dismisses unions cole criticism
8140,20030330,afp arrests australian for cambodian sex crimes
8141,20030330,air war thunders on as ground assault slows
8142,20030330,al jazeera cameraman released after us
8143,20030330,americans back war brace for longer bloodier fight
8144,20030330,amnesty to deliver iraq petition to blair
8145,20030330,anti war protesters drape 16 rome bridges in black
8146,20030330,anti war protesters go on hunger strike in pakistan
8147,20030330,armchair generals enjoy saddam tv mania
8148,20030330,arrests made after english fans celebrate euro win
8149,20030330,artillery fire heard north of umm qasr
8150,20030330,asx urges companies to test bonus rules
8151,20030330,aust playwright enright dies at 52
8152,20030330,australian sas holding baghdad road
8153,20030330,australian swimming moves to calm travel nerves
8154,20030330,australias groom trails former champ by one in new
8155,20030330,aust will win post war contracts downer
8156,20030330,baghdad brainstorms insults for evil invaders
8157,20030330,bali survivors return to footy field
8158,20030330,bargain hunters snap up these island homes
8159,20030330,basra strike hits baath gathering us
8160,20030330,beijing university students stage anti war protest
8161,20030330,bekele wins first half of cross country double
8162,20030330,blues underline quality as kiwis dominate super 12
8163,20030330,boy drowns on hinterland property
8164,20030330,boy killed in accident at motorcross event
8165,20030330,british govt apologises for execution claim
8166,20030330,brits kill iraqi colonel snatch guards
8167,20030330,bulldogs outgun geelong
8168,20030330,bush accuses iraq of atrocities
8169,20030330,canberra woman killed in car crash
8170,20030330,china allows open protests against iraq war
8171,20030330,civilians stream back into basra during pause in
8172,20030330,claim militias ordering iraqi soldiers to be
